id,num_of_admin_pages,admin_page_duration,num_of_info_pages,info_page_duration,num_of_product_pages,product_page_duration,total_duration,BounceRates,ExitRates,PageValues,closeness_to_holiday,Month,device,internet_browser,Region,user_type,Weekend,A,B,C,D,purchase
156,5,41.3,0,0.0 minutes,24,446.9277778 minutes,488.2277778,0,0.008602151,0,1,Feb,2,chrome_98.0.1,8,Returning_Visitor,TRUE,c_1,85.83798341,log200,,0
157,3,87,0,0.0 minutes,10,320.5 minutes,407.5,0,0.015384615,0,0,Feb,,safari_13.1,2,Returning_Visitor,FALSE,c_3,104.2444903,log404,,0
158,1,0,0,0.0 minutes,21,405.7095238 minutes,,0.010743802,0.047002635,0,0,Feb,1,,1,Returning_Visitor,FALSE,c_4,91.91075591,log404,,0
159,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Feb,3,chrome_99.1.4,3,Returning_Visitor,FALSE,c_3,68.44500795,log8080,,0
160,0,0,0,0.0 minutes,6,163.25 minutes,163.25,0.033333333,0.033333333,0,0.6,Feb,1,safari_14,6,Returning_Visitor,FALSE,c_2,101.9456484,log8080,,0
161,0,0,0,0.0 minutes,17,284.25 minutes,284.25,0,0.011764706,0,0,Feb,3,,6,Returning_Visitor,TRUE,c_2,103.9362874,log202,,0
162,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0.6,Feb,4,chrome_80,1,Returning_Visitor,FALSE,c_3,111.782466,log400,,0
163,0,0,16,1210.397619 minutes,5,279.8571429 minutes,,0.003174603,0.012764202,0,0,Mar,2,,1,Returning_Visitor,FALSE,,73.87435053,log202,,0
164,0,0,0,0.0 minutes,20,927.45 minutes,927.45,0.011111111,0.027248677,8.000740741,0,Mar,1,safari_13,3,Returning_Visitor,FALSE,,82.98967265,log_100,,0
165,2,9,0,0.0 minutes,50,836.8 minutes,845.8,0,0.006339869,0,0,Mar,2,chrome_89,3,Returning_Visitor,FALSE,c_2,96.87545158,log404,,0
166,10,,2,153.0 minutes,96,,,0.001960784,0.013509414,0,0,Mar,,chrome_80,6,Returning_Visitor,TRUE,c_2,100.2795358,log400,,0
167,,1226,5,3.0 minutes,24,3230.25 minutes,,0.036190476,0.096,0,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_2,102.3750889,log_100,,0
168,0,0,0,0.0 minutes,22,354.3333333 minutes,354.3333333,0.009090909,0.057662338,0,0,Mar,1,safari_15,7,Returning_Visitor,TRUE,c_2,95.71059761,log404,,0
169,0,0,0,0.0 minutes,98,3556.61241 minutes,,0.002061856,0.010173465,0,0,Mar,1,safari_15.4,1,Returning_Visitor,FALSE,c_3,103.0514782,log400,,0
170,2,56,1,144.0 minutes,67,2563.783333 minutes,2763.783333,0,0.005797101,19.34265017,0,Mar,2,chrome_80,4,New_Visitor,FALSE,c_2,87.96321967,log404,,1
171,3,112.9607843,0,0.0 minutes,13,3014.018519 minutes,3126.979303,0.013068182,0.06140625,0,0,Mar,2,chrome_89,1,Returning_Visitor,FALSE,c_2,106.4643474,log400,,0
172,3,94,2,125.0 minutes,55,1970.844805 minutes,2189.844805,0,0.001724138,96.25511582,0,Mar,2,edge_99.0.1150.46,1,New_Visitor,TRUE,c_2,99.06469001,log200,,1
173,0,0,0,,5,43.0 minutes,,0,0.04,0,,Mar,1,safari_13,1,Returning_Visitor,TRUE,,94.09695799,log_100,,0
174,5,218,0,0.0 minutes,,284.5 minutes,502.5,0,0.004166667,0,0,Mar,1,safari_13,1,New_Visitor,FALSE,c_2,86.56951779,log200,,0
175,0,0,0,0.0 minutes,3,133.5 minutes,,0,0.088888889,0,0,Mar,1,chrome_90.1.7,1,Returning_Visitor,FALSE,c_8,108.1039583,log404,,0
176,1,119,0,0.0 minutes,12,297.6666667 minutes,416.6666667,0,0.008333333,0,0,Mar,3,chrome_80,1,Returning_Visitor,FALSE,c_10,98.21318716,log202,,0
177,3,281,0,0.0 minutes,16,453.75 minutes,734.75,0,0.005263158,0,0,Mar,2,chrome_99.1.4,5,New_Visitor,FALSE,c_2,107.2150242,log200,,0
178,1,18,0,0.0 minutes,16,1331.75 minutes,1349.75,0,0.0125,33.79956701,0,Mar,2,browser_5_v19,2,New_Visitor,FALSE,c_3,77.18125818,log_100,,1
179,2,40,0,0.0 minutes,5,558.5 minutes,598.5,0,0.028571429,0,0,Mar,2,chrome_90.1.7,7,New_Visitor,TRUE,c_2,100.4253248,log_100,5.521225205,0
180,3,107,0,0.0 minutes,4,145.8333333 minutes,252.8333333,0,0.016666667,0,0,Mar,3,chrome_99.1.3,7,New_Visitor,FALSE,c_1,104.3803207,log400,,0
181,0,0,0,0.0 minutes,8,731.0 minutes,,0,0.04375,0,0,Mar,2,edge_97.0.1072.76,1,Returning_Visitor,FALSE,c_3,95.64504544,log8080,,0
182,2,49,1,127.0 minutes,4,188.0 minutes,364,0.033333333,0.0375,0,0,Mar,3,chrome_99.1.4,3,Returning_Visitor,FALSE,c_2,109.9651095,log_100,,0
183,0,0,0,0.0 minutes,14,565.3333333 minutes,,0.037619048,0.04952381,0,0,Mar,2,browser_6_v19,3,Returning_Visitor,FALSE,c_1,90.22160172,log_100,,0
184,0,0,0,0.0 minutes,2,50.0 minutes,,0,0.05,0,0,Mar,3,chrome_99.1.3,8,Returning_Visitor,FALSE,c_11,100.6477234,log400,,0
185,4,57,0,0.0 minutes,7,591.0 minutes,,0.006666667,0.033333333,0,0,Mar,1,chrome_99.1.4,6,Returning_Visitor,TRUE,c_6,121.8355301,log404,,0
186,2,2,3,261.0 minutes,10,281.0 minutes,544,0,0.042857143,0,0,Mar,2,,1,Returning_Visitor,FALSE,c_2,101.5628526,log_100,,0
187,2,123,2,306.3333333 minutes,18,483.8333333 minutes,913.1666666,0,0.02,0,0,Mar,,chrome_99.1.3,4,Returning_Visitor,FALSE,c_1,97.48567298,log400,,0
188,2,118,,0.0 minutes,4,42.0 minutes,160,0,0.066666667,0,0,Mar,1,chrome_89,7,Returning_Visitor,FALSE,c_3,84.04252211,log400,,0
189,0,0,0,0.0 minutes,35,1192.386111 minutes,,0.005714286,0.028571429,0,0,Mar,2,edge_98.0.1108.84,2,Returning_Visitor,FALSE,c_2,89.26570008,log400,,0
190,0,0,0,0.0 minutes,12,198.0 minutes,198,0.016666667,0.075,0,0,Mar,2,chrome_89,3,Returning_Visitor,FALSE,c_2,99.09282488,log8080,,0
191,2,38,0,0.0 minutes,14,643.0 minutes,681,0,0.013333333,35.0928,0,Mar,2,chrome_89,5,Returning_Visitor,FALSE,c_1,89.03809223,log_100,,1
192,0,0,0,0.0 minutes,5,23.0 minutes,,0.08,0.12,0,0,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_1,104.3093867,log200,,0
193,0,0,0,0.0 minutes,,14.0 minutes,14,0.1,0.15,0,0,Mar,3,chrome_99.1.4,1,Returning_Visitor,FALSE,c_1,107.114955,log8080,,0
194,1,54,0,0.0 minutes,6,210.5 minutes,,0,0.02,0,0,Mar,2,chrome_99.1.4,1,New_Visitor,FALSE,c_8,88.57543661,log200,,0
195,1,993,0,0.0 minutes,28,1529.30467 minutes,2522.30467,0.001481481,0.009150327,0,0,Mar,3,chrome_99.1.3,4,Returning_Visitor,FALSE,c_2,91.51687686,log202,,0
196,0,0,0,0.0 minutes,2,19.0 minutes,,0,0.1,0,0,Mar,2,chrome_99.1.3,3,Returning_Visitor,TRUE,c_11,93.06413728,log200,,0
197,,74.25,2,84.0 minutes,37,1599.083333 minutes,,0,0.006578947,0,0,Mar,2,chrome_90.1.7,4,Returning_Visitor,FALSE,c_1,104.8325441,log202,,0
198,0,0,0,,9,,102.5,0,0.022222222,0,0,Mar,2,,1,Returning_Visitor,FALSE,c_3,96.25605026,log404,,0
199,0,0,0,0.0 minutes,,1883.5 minutes,1883.5,0.010526316,0.021052632,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_3,93.04268678,log200,,0
200,2,32,0,0.0 minutes,50,1245.3 minutes,1277.3,0.004,0.020666667,7.146260888,0,Mar,2,chrome_89,7,Returning_Visitor,TRUE,c_9,116.628337,log200,,0
201,6,666.8333333,0,0.0 minutes,22,1674.583333 minutes,2341.416666,0,0.014666667,0,0,Mar,2,chrome_89,3,Returning_Visitor,FALSE,c_2,91.68115195,log8080,,0
202,0,0,0,0.0 minutes,9,132.0 minutes,132,0.011111111,0.033333333,0,0,Mar,4,safari_15,1,Returning_Visitor,TRUE,c_3,109.1426286,log200,,0
203,2,154,0,0.0 minutes,18,367.25 minutes,521.25,0.005263158,0.044210526,0,0,Mar,3,chrome_99.1.3,2,Returning_Visitor,TRUE,c_1,97.92541751,log_100,,0
204,3,49.33333333,5,303.25 minutes,7,148.5 minutes,501.0833333,0,0.014081633,0,0,Mar,3,chrome_99.1.4,2,Returning_Visitor,FALSE,c_2,86.86233946,log404,,0
205,3,118.5,0,0.0 minutes,29,1482.210784 minutes,,0.006896552,0.010600255,0,0,Mar,3,chrome_99.1.3,1,Returning_Visitor,TRUE,c_8,97.41223622,log202,,0
206,6,153.5,0,0.0 minutes,,,1201.992063,0.011578947,0.032225685,0,0,Mar,2,browser_6_v19,1,Returning_Visitor,TRUE,c_1,111.3037311,log8080,,0
207,0,0,0,0.0 minutes,9,478.0 minutes,478,0,0.011111111,0,0,Mar,3,chrome_89,2,Returning_Visitor,TRUE,c_3,91.07330914,log400,,0
208,0,0,0,0.0 minutes,16,980.25 minutes,980.25,0,0.04,0,0,Mar,2,chrome_99.1.4,4,Returning_Visitor,FALSE,c_3,106.4638714,log404,,0
209,2,24.5,0,0.0 minutes,22,353.1666667 minutes,,0.018181818,0.031818182,0,0,Mar,2,browser_5_v9,1,Returning_Visitor,FALSE,c_3,93.10627737,log8080,,0
210,1,0,0,0.0 minutes,18,1489.083333 minutes,1489.083333,0.023529412,0.046470588,0,0,Mar,2,chrome_90.1.7,8,Returning_Visitor,FALSE,c_1,109.241993,log404,,0
211,0,0,1,1220.0 minutes,28,2389.333333 minutes,,0.016666667,0.030833333,0,0,Mar,2,chrome_80,1,Returning_Visitor,TRUE,c_3,93.83265312,log202,,0
212,0,0,0,0.0 minutes,31,688.1666667 minutes,688.1666667,0,0.019354839,0,0,Mar,,safari_15.2,1,Returning_Visitor,FALSE,,97.04034092,log202,,0
213,0,0,,0.0 minutes,,,,,,0,,Mar,2,chrome_99.1.4,8,,FALSE,,79.29203557,,,0
214,1,22,0,0.0 minutes,9,415.25 minutes,437.25,0.033333333,0.048148148,0,0,Mar,3,browser_3_v10,1,Returning_Visitor,FALSE,c_1,121.6019957,log404,,0
215,16,155.6313131,0,,32,908.013456 minutes,,0.005,0.01805276,4.368515556,0,Mar,2,chrome_80,3,Returning_Visitor,FALSE,,111.8289608,log8080,,1
216,1,21.33333333,1,235.0 minutes,71,2753.378571 minutes,,0.012676056,0.015201207,0,0,Mar,3,chrome_98.0.1,2,Returning_Visitor,TRUE,c_1,91.79351179,log202,,0
217,2,191,1,100.0 minutes,46,2452.582143 minutes,,0.007246377,0.022253906,0,0,Mar,3,chrome_98.0.1,9,Returning_Visitor,TRUE,c_3,98.83237223,log200,,0
218,0,0,0,0.0 minutes,18,5188.5 minutes,,0,0.05,0,0,Mar,2,browser_5_v15,1,Returning_Visitor,FALSE,c_1,108.643226,log200,,0
219,0,0,0,0.0 minutes,5,57.0 minutes,57,0.08,0.12,0,0,Mar,2,browser_5_v13,2,Returning_Visitor,FALSE,c_1,83.33755764,log404,,0
220,0,0,0,0.0 minutes,2,8.0 minutes,8,0,0.1,0,0,Mar,2,chrome_99.1.3,5,Returning_Visitor,TRUE,c_1,93.54109057,log404,,0
221,4,96.5,0,0.0 minutes,19,1430.659091 minutes,,0.01,0.025666667,0,0,Mar,1,safari_15.4,1,Returning_Visitor,FALSE,c_1,81.22051149,log202,,0
222,1,13,0,0.0 minutes,2,20.0 minutes,,0,0.05,0,0,Mar,3,chrome_98.0.1,3,Returning_Visitor,FALSE,c_2,104.686348,log200,4.34878126,0
223,0,0,0,0.0 minutes,45,844.25 minutes,844.25,0,0.01037037,0,0,Mar,1,safari_15.2,3,Returning_Visitor,FALSE,c_1,91.98982124,log404,,0
224,,0,1,0.0 minutes,7,188.0 minutes,188,0,0.033333333,0,0,Mar,2,chrome_90.1.7,1,New_Visitor,FALSE,c_8,114.2802378,log200,,0
225,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,3,browser_3_v8,5,Returning_Visitor,FALSE,c_2,95.57435272,log200,,0
226,1,158,1,64.0 minutes,29,1916.761905 minutes,,0.006451613,0.018709677,8.772473118,0,Mar,2,chrome_99.1.4,3,Returning_Visitor,TRUE,c_2,81.82977879,log400,,1
227,0,0,0,0.0 minutes,9,116.3333333 minutes,,0,0.066666667,0,0,Mar,2,chrome_89,1,Returning_Visitor,FALSE,c_1,96.91940328,log8080,,0
228,0,0,0,0.0 minutes,30,397.0 minutes,,0,0.02,0,0,Mar,2,chrome_99.1.4,7,Returning_Visitor,FALSE,,105.0779503,log_100,,0
229,0,0,0,0.0 minutes,63,5220.083333 minutes,,0,0.003329865,51.46331148,0,Mar,2,browser_5_v7,3,Returning_Visitor,TRUE,c_1,110.3348541,log_100,,1
230,0,0,0,0.0 minutes,20,219.3333333 minutes,,0,0.011666667,0,0,Mar,1,browser_8_v14,7,Returning_Visitor,FALSE,c_2,97.12846538,log404,,0
231,0,0,0,0.0 minutes,5,74.0 minutes,74,0,0.04,0,0,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_10,83.34131903,log8080,,0
232,0,0,0,0.0 minutes,15,1559.6 minutes,1559.6,0,0.033846154,0,0,Mar,2,edge_98.0.1108.84,1,Returning_Visitor,FALSE,c_1,97.93076634,log202,,0
233,0,,0,0.0 minutes,6,236.5 minutes,236.5,0,0.016666667,0,0,Mar,1,safari_15,1,Returning_Visitor,TRUE,c_3,84.81527942,log8080,,0
234,1,,0,0.0 minutes,14,348.6666667 minutes,358.6666667,0.035714286,0.053571429,0,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,TRUE,c_1,109.724121,log200,,0
235,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Mar,2,,1,Returning_Visitor,FALSE,c_1,99.09552414,log_100,,0
236,4,27,0,0.0 minutes,42,601.7666667 minutes,628.7666667,0,0.004545455,0,0,Mar,2,,3,Returning_Visitor,FALSE,c_3,79.70707151,log8080,,0
237,0,0,0,0.0 minutes,5,75.5 minutes,75.5,0.02,0.013333333,0,0,Mar,1,safari_13.1,2,Returning_Visitor,TRUE,c_9,99.32496926,log400,,0
238,0,,0,0.0 minutes,2,,,0,0.05,0,0,Mar,2,browser_5_v16,6,Returning_Visitor,FALSE,c_1,105.3563669,log404,,0
239,4,15,0,0.0 minutes,10,197.2 minutes,212.2,0,0.016666667,38.99,0,Mar,1,safari_14.1,1,Returning_Visitor,TRUE,c_3,103.8993377,log8080,,1
240,0,0,0,0.0 minutes,18,3658.5 minutes,3658.5,0.016666667,0.05,0,0,Mar,4,chrome_99.1.4,9,Returning_Visitor,FALSE,,71.94200304,log400,,0
241,0,0,0,0.0 minutes,5,1162.5 minutes,,0,0.025,0,0,Mar,2,chrome_99.1.3,2,Returning_Visitor,FALSE,c_2,106.5067074,log202,,0
242,,0,0,0.0 minutes,32,556.6 minutes,556.6,0.014583333,0.039583333,0,0,Mar,2,chrome_98.0.1,3,Returning_Visitor,FALSE,,92.684174,log_100,,0
243,0,0,0,0.0 minutes,3,41.0 minutes,41,0,0.033333333,0,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,TRUE,c_3,96.02384771,log200,,0
244,0,,0,0.0 minutes,11,300.0714286 minutes,,0,0.02,53.9892,0,Mar,2,chrome_89,1,Returning_Visitor,TRUE,c_11,104.2636331,log400,,1
245,,,4,205.0 minutes,36,,3081.434957,0.010638298,0.026186255,6.831792392,0,Mar,,chrome_89,,Returning_Visitor,FALSE,c_3,,,,0
246,0,0,0,0.0 minutes,6,69.25 minutes,,0,0.044444444,0,0,Mar,2,chrome_98.0.1,4,Returning_Visitor,FALSE,c_3,95.4420482,log400,,0
247,2,,0,0.0 minutes,10,1169.1 minutes,,0.02,0.05,0,0,Mar,3,browser_9_v13,9,Returning_Visitor,FALSE,c_2,100.7950557,log_100,,0
248,0,0,0,0.0 minutes,8,402.0 minutes,,0,0.038095238,0,0,Mar,2,chrome_98.0.1,2,Returning_Visitor,FALSE,c_1,87.80829708,log400,,0
249,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,2,,1,Returning_Visitor,FALSE,c_1,99.80865045,log200,,0
250,11,215.5238095,1,70.0 minutes,87,3037.499952 minutes,3323.023762,0.002150538,0.007722385,0,0,Mar,2,chrome_99.1.3,5,Returning_Visitor,FALSE,c_1,89.39916875,log400,,0
251,0,0,,0.0 minutes,4,59.0 minutes,59,0,0.05,0,0,Mar,1,safari_13,1,Returning_Visitor,FALSE,c_10,89.39656254,log404,,0
252,1,11,,0.0 minutes,,1059.253472 minutes,1070.253472,0.010588235,0.022643039,0,0,Mar,3,,6,Returning_Visitor,FALSE,c_3,105.8460308,log202,,0
253,2,20,0,0.0 minutes,7,720.0 minutes,740,0,0.011111111,0,0,Mar,2,chrome_90.1.7,3,Returning_Visitor,FALSE,c_6,94.02882953,log404,,0
254,0,0,0,0.0 minutes,40,905.4856061 minutes,,0.0135,0.03747619,0,0,Mar,3,chrome_80,2,Returning_Visitor,FALSE,c_1,118.134212,log8080,,0
255,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,1,safari_15.2,1,Returning_Visitor,TRUE,c_1,94.64778898,log8080,,0
256,2,8,1,14.33333333 minutes,14,603.6666667 minutes,626,0,0.0125,44.67925,0,Mar,2,chrome_80,1,Returning_Visitor,FALSE,c_7,109.2572343,log8080,,1
257,0,0,0,0.0 minutes,33,778.8166667 minutes,778.8166667,0,0.022424242,0,0,Mar,2,browser_5_v11,1,Returning_Visitor,FALSE,c_1,100.0038483,log202,,0
258,4,171.25,0,0.0 minutes,22,851.5595238 minutes,1022.809524,0.004545455,0.031907308,0,0,Mar,3,chrome_89,1,Returning_Visitor,FALSE,c_1,88.52449785,log404,,0
259,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,1,safari_14.1,8,Returning_Visitor,FALSE,c_1,107.3636055,log_100,,0
260,0,0,0,0.0 minutes,3,227.5 minutes,,0,0.022222222,0,0,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_3,79.81481782,log400,,0
261,0,0,0,0.0 minutes,15,872.8333333 minutes,,0,0.026666667,0,0,Mar,2,chrome_99.1.4,2,Returning_Visitor,TRUE,c_3,109.5285216,log404,,0
262,0,0,0,0.0 minutes,2,0.0 minutes,0,0.2,0.2,0,0,Mar,3,chrome_80,3,Returning_Visitor,FALSE,,104.044292,log202,,0
263,0,0,0,0.0 minutes,35,835.0666667 minutes,,0.012571429,0.044761905,0,0,Mar,2,chrome_98.0.1,6,Returning_Visitor,FALSE,c_1,89.67456615,log8080,,0
264,0,0,0,0.0 minutes,4,82.5 minutes,82.5,0,0.05,0,0,Mar,3,,1,Returning_Visitor,FALSE,,98.95845881,log202,,0
265,0,0,0,0.0 minutes,,9.0 minutes,,0,0.1,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,TRUE,c_3,105.491695,log8080,,0
266,0,0,0,0.0 minutes,2,7.0 minutes,7,0,0.1,0,0,Mar,2,chrome_89,1,Returning_Visitor,FALSE,,102.1475001,log400,,0
267,,0,0,0.0 minutes,12,94.5 minutes,,0.033333333,0.025555556,0,0,Mar,3,chrome_99.1.3,4,Returning_Visitor,FALSE,c_11,95.21947716,log8080,,0
268,0,0,0,0.0 minutes,29,3312.5 minutes,,0.013793103,0.028965517,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_13,91.25145162,log200,,0
269,0,0,,0.0 minutes,,75.0 minutes,75,0,0.066666667,0,0,Mar,2,browser_5_v19,1,Returning_Visitor,TRUE,c_3,103.4046706,log400,,0
270,2,7,0,,10,75.0 minutes,82,0.05,0.11,0,0,Mar,2,chrome_89,1,Returning_Visitor,FALSE,c_1,107.8421659,log200,,0
271,0,0,1,24.0 minutes,27,1547.5 minutes,1571.5,0.003703704,0.014814815,0,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,107.3865914,log8080,,0
272,7,186.9761905,2,40.0 minutes,,1276.157071 minutes,1503.133262,0,0.008681765,0,0,Mar,1,safari_15,6,Returning_Visitor,FALSE,c_2,108.6645187,log400,,0
273,3,138,2,136.0 minutes,54,2631.1 minutes,2905.1,0,0.00969697,0,0,Mar,1,chrome_98.0.1,1,Returning_Visitor,FALSE,c_2,84.90063952,log200,,0
274,0,0,0,0.0 minutes,2,96.0 minutes,,0,0.1,0,0,Mar,4,safari_15,1,Returning_Visitor,FALSE,c_1,103.1693368,log_100,,0
275,2,374,0,0.0 minutes,3,1370.0 minutes,1744,0,0.025,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_8,85.74549959,log202,,0
276,2,61,0,0.0 minutes,5,97.0 minutes,158,0,0.04,0,0,Mar,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_1,99.83222469,log200,,0
277,1,14,0,0.0 minutes,46,1380.166667 minutes,,0,0.01037037,0,0,Mar,4,safari_14.1,1,Returning_Visitor,FALSE,c_1,101.4376225,log400,,0
278,1,38,0,0.0 minutes,23,1483.6 minutes,,0.022916667,0.038373016,7.103020833,,Mar,3,chrome_80,6,Returning_Visitor,FALSE,c_1,96.15715338,log404,,1
279,0,0,0,0.0 minutes,5,156.0 minutes,,0,0.04,0,,Mar,2,chrome_99.1.3,4,Returning_Visitor,FALSE,c_1,105.5926637,log404,,0
280,0,0,0,0.0 minutes,10,240.75 minutes,240.75,0,0.02,0,0,Mar,2,chrome_80,9,Returning_Visitor,FALSE,c_2,101.0301433,log404,,0
281,6,615.25,0,0.0 minutes,68,2524.719048 minutes,3139.969048,0,0.000175593,0,0,Mar,1,chrome_99.1.3,6,Returning_Visitor,FALSE,c_1,81.08666896,log200,,0
282,4,111,0,0.0 minutes,4,54.0 minutes,165,0,0.028571429,0,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_1,87.31643096,log400,,0
283,2,147,0,0.0 minutes,2,35.0 minutes,182,0,0.05,0,0,Mar,2,chrome_90.1.7,1,New_Visitor,FALSE,c_2,92.27340428,log404,,0
284,0,,0,0.0 minutes,15,175.9166667 minutes,,0.013333333,0.026666667,0,0,Mar,1,safari_15.2,1,Returning_Visitor,TRUE,c_1,89.04283884,log8080,,0
285,3,53.16666667,0,0.0 minutes,11,263.6 minutes,,0,0.003571429,0,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,FALSE,c_9,100.8191284,log200,,0
286,2,58,0,0.0 minutes,7,101.8 minutes,,0,0.011111111,0,0,Mar,3,chrome_90.1.7,8,New_Visitor,FALSE,c_2,116.0205695,log_100,,0
287,,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,3,chrome_89,3,Returning_Visitor,FALSE,c_1,98.6947853,log202,,0
288,3,48.5,0,0.0 minutes,55,1042.242857 minutes,,0,0.002222222,0,0,Mar,4,chrome_89,1,New_Visitor,FALSE,,107.7231404,log404,,0
289,1,21,3,116.0 minutes,21,613.6666667 minutes,,0.008333333,0.023611111,0,0,Mar,1,chrome_98.0.1,1,Returning_Visitor,FALSE,c_1,107.65129,log_100,,0
290,4,115.3333333,0,0.0 minutes,64,1588.944444 minutes,1704.277777,0.003076923,0.009213675,0,0,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,,105.1130113,log400,,0
291,0,0,1,929.0 minutes,75,4105.666667 minutes,,0.002631579,0.017324561,0,0,Mar,2,chrome_99.1.3,3,Returning_Visitor,FALSE,c_1,92.88665775,log_100,,0
292,1,8,0,0.0 minutes,14,269.5 minutes,,0,0.019047619,0,0,Mar,2,chrome_98.0.1,3,Returning_Visitor,FALSE,c_1,83.76010193,log400,,0
293,1,32.28571429,0,0.0 minutes,8,1236.2 minutes,,0,0.028571429,0,0,Mar,3,chrome_99.1.3,1,Returning_Visitor,FALSE,c_3,109.042728,log200,,0
294,0,0,0,0.0 minutes,49,1384.016667 minutes,1384.016667,0,0.011904762,0,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_2,95.33060562,log_100,,0
295,0,0,0,0.0 minutes,4,52.0 minutes,,0,0.025,0,0,Mar,2,chrome_80,1,Returning_Visitor,FALSE,c_2,93.97735873,log404,,0
296,0,0,0,0.0 minutes,7,64.0 minutes,64,0,0.014285714,0,,Mar,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_3,84.87305657,log404,,0
297,0,0,0,0.0 minutes,,326.5 minutes,,0.1,0.125,0,0,Mar,1,safari_14.1,1,Returning_Visitor,FALSE,c_3,123.5902783,log200,,0
298,0,0,0,0.0 minutes,25,1690.977778 minutes,1690.977778,0.008,0.037333333,0,0,Mar,1,safari_13.1,8,Returning_Visitor,FALSE,c_1,96.05439841,log8080,,0
299,0,,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Mar,2,chrome_90.1.7,8,Returning_Visitor,FALSE,c_1,98.53566237,log404,,0
300,4,277.75,0,0.0 minutes,3,178.75 minutes,456.5,0,0.008,0,0,Mar,3,chrome_80,3,New_Visitor,FALSE,c_8,96.03063571,log202,,0
301,0,0,0,,12,407.0 minutes,407,0,0.033333333,0,0,Mar,2,chrome_98.0.1,4,Returning_Visitor,FALSE,,101.1367168,log_100,,0
302,6,241.1666667,0,0.0 minutes,39,1513.566667 minutes,,0.005128205,0.021367521,0,0,Mar,1,safari_13,1,Returning_Visitor,FALSE,c_3,95.11297007,log404,,0
303,3,64,0,,24,832.0909091 minutes,896.0909091,0,0.009876543,0,0,Mar,2,browser_10_v18,1,New_Visitor,FALSE,c_3,91.99304596,log202,,0
304,2,64,0,0.0 minutes,15,565.6666667 minutes,,0,0.00625,0,0,Mar,2,chrome_89,1,New_Visitor,FALSE,c_1,105.5684077,log400,,0
305,0,0,0,0.0 minutes,10,194.0 minutes,194,0.02,0.04,0,0,Mar,2,browser_5_v8,7,Returning_Visitor,FALSE,c_1,97.87666307,log200,,0
306,8,130,1,18.0 minutes,19,298.0 minutes,,0,0.016666667,19.66818546,0,Mar,2,chrome_99.1.3,3,Returning_Visitor,TRUE,c_1,102.2445579,log200,,0
307,9,79,1,155.5 minutes,55,1743.066667 minutes,1977.566667,0,0.004371585,0,0,Mar,2,chrome_89,6,Returning_Visitor,FALSE,c_2,103.685244,log200,,0
308,3,84,,0.0 minutes,27,655.9166667 minutes,739.9166667,0,0.011111111,0,0,Mar,2,chrome_98.0.1,2,Returning_Visitor,FALSE,c_1,107.2975935,log404,,0
309,0,0,1,9.0 minutes,30,1992.833333 minutes,,0,0.003333333,9.227000967,0,Mar,2,edge_96.0.1054.72,1,Returning_Visitor,FALSE,c_3,104.6582425,log8080,,1
310,0,0,0,0.0 minutes,3,0.0 minutes,0,0.2,0.2,0,0,Mar,2,chrome_90.1.7,4,Returning_Visitor,FALSE,c_1,99.16621771,log200,,0
311,,0,0,0.0 minutes,24,308.8635531 minutes,,0,0.028030303,0,0,Mar,2,browser_6_v18,2,Returning_Visitor,FALSE,,91.37004914,log404,,0
312,3,41,0,0.0 minutes,46,2749.666667 minutes,2790.666667,0,0.005555556,0,0,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_2,97.47938572,log200,,0
